Date,Close,High,Low,Open,Volume
1989-07-20,1596.4000244140625,1596.9000244140625,1571.800048828125,1571.9000244140625,0
1989-07-21,1603.0,1603.5,1594.699951171875,1596.199951171875,0
1989-07-24,1607.5999755859375,1607.699951171875,1602.699951171875,1603.5,0
1989-07-25,1606.5,1608.4000244140625,1600.199951171875,1607.4000244140625,0
1989-07-26,1617.699951171875,1617.699951171875,1603.0999755859375,1606.300048828125,0
1989-07-27,1628.199951171875,1638.0,1618.4000244140625,1618.5,0
1989-07-28,1626.9000244140625,1635.300048828125,1622.5,1628.5,0
1989-07-31,1634.199951171875,1634.199951171875,1623.699951171875,1626.699951171875,0
1989-08-01,1638.5999755859375,1642.199951171875,1634.4000244140625,1634.4000244140625,0
1989-08-02,1649.300048828125,1649.4000244140625,1633.300048828125,1638.5,0
1989-08-03,1664.699951171875,1671.0999755859375,1650.199951171875,1650.199951171875,0
1989-08-04,1670.9000244140625,1671.300048828125,1657.0,1664.9000244140625,0
1989-08-07,1680.0,1680.0,1670.4000244140625,1671.0,0
1989-08-08,1699.0,1703.199951171875,1680.199951171875,1680.199951171875,0
1989-08-09,1695.300048828125,1699.5,1685.0999755859375,1699.5,0
1989-08-10,1681.9000244140625,1695.0,1677.800048828125,1695.0,0
1989-08-11,1694.9000244140625,1695.0999755859375,1681.9000244140625,1681.9000244140625,0
1989-08-14,1715.5,1719.5999755859375,1691.9000244140625,1694.9000244140625,0
1989-08-15,1713.4000244140625,1719.0,1709.300048828125,1715.0999755859375,0
1989-08-16,1719.5,1732.5,1711.4000244140625,1713.0999755859375,0
1989-08-17,1726.699951171875,1727.199951171875,1716.9000244140625,1719.300048828125,0
1989-08-18,1716.9000244140625,1728.0,1713.5,1726.5999755859375,0
1989-08-21,1722.5,1723.300048828125,1712.300048828125,1716.800048828125,0
1989-08-22,1724.5999755859375,1725.300048828125,1715.800048828125,1722.0,0
1989-08-23,1738.0,1739.199951171875,1724.699951171875,1724.699951171875,0
1989-08-24,1747.4000244140625,1751.4000244140625,1738.699951171875,1738.699951171875,0
1989-08-25,1765.199951171875,1768.800048828125,1748.0999755859375,1748.0999755859375,0
1989-08-28,1765.199951171875,1768.800048828125,1748.0999755859375,1748.0999755859375,0
1989-08-29,1781.800048828125,1781.800048828125,1770.5,1770.800048828125,0
1989-08-30,1781.199951171875,1783.9000244140625,1775.0,1780.800048828125,0
1989-08-31,1763.199951171875,1781.300048828125,1761.300048828125,1781.0,0
1989-09-01,1748.699951171875,1763.0999755859375,1745.699951171875,1763.0999755859375,0
1989-09-04,1763.9000244140625,1764.4000244140625,1748.4000244140625,1748.9000244140625,0
1989-09-05,1778.0,1779.4000244140625,1763.800048828125,1763.9000244140625,0
1989-09-06,1776.699951171875,1786.5999755859375,1773.5,1777.5,0
1989-09-07,1751.0999755859375,1775.800048828125,1748.0,1775.800048828125,0
1989-09-08,1758.199951171875,1758.4000244140625,1748.5,1751.0,0
1989-09-11,1756.300048828125,1766.5,1755.9000244140625,1758.0,0
1989-09-12,1741.300048828125,1755.199951171875,1737.199951171875,1755.199951171875,0
1989-09-13,1734.199951171875,1743.0999755859375,1731.0999755859375,1741.4000244140625,0
1989-09-14,1733.0,1733.800048828125,1715.5,1733.800048828125,0
1989-09-15,1733.800048828125,1737.4000244140625,1726.699951171875,1733.0999755859375,0
1989-09-18,1735.699951171875,1738.699951171875,1718.5,1734.0,0
1989-09-19,1745.800048828125,1746.800048828125,1735.699951171875,1735.699951171875,0
1989-09-20,1734.0,1751.0999755859375,1733.0999755859375,1746.199951171875,0
1989-09-21,1714.800048828125,1734.4000244140625,1712.699951171875,1734.199951171875,0
1989-09-22,1706.800048828125,1716.5,1704.0999755859375,1714.5999755859375,0
1989-09-25,1686.5999755859375,1707.4000244140625,1683.5999755859375,1706.9000244140625,0
1989-09-26,1703.0999755859375,1705.699951171875,1682.5,1686.800048828125,0
1989-09-27,1721.800048828125,1732.5999755859375,1703.199951171875,1703.199951171875,0
1989-09-28,1720.199951171875,1722.4000244140625,1714.4000244140625,1721.5999755859375,0
1989-09-29,1735.800048828125,1737.0,1720.800048828125,1721.0999755859375,0
1989-10-02,1743.4000244140625,1745.5,1734.300048828125,1735.9000244140625,0
1989-10-03,1772.0999755859375,1778.9000244140625,1743.0,1743.300048828125,0
1989-10-04,1775.5999755859375,1785.199951171875,1759.5999755859375,1772.5999755859375,0
1989-10-05,1772.5,1777.0999755859375,1763.5999755859375,1775.699951171875,0
1989-10-06,1773.199951171875,1776.199951171875,1765.699951171875,1772.4000244140625,0
1989-10-09,1773.199951171875,1775.9000244140625,1770.0,1773.0,0
1989-10-10,1755.699951171875,1773.199951171875,1755.699951171875,1773.199951171875,0
1989-10-11,1747.5,1755.800048828125,1745.5,1755.5999755859375,0
1989-10-12,1730.4000244140625,1746.9000244140625,1730.199951171875,1746.9000244140625,0
1989-10-13,1741.9000244140625,1743.800048828125,1729.9000244140625,1730.0,0
1989-10-16,1600.5,1727.5999755859375,1590.199951171875,1727.5999755859375,0
1989-10-17,1662.5999755859375,1673.300048828125,1606.199951171875,1606.199951171875,0
1989-10-18,1629.199951171875,1661.300048828125,1616.0999755859375,1661.300048828125,0
1989-10-19,1655.9000244140625,1658.9000244140625,1630.0999755859375,1630.0999755859375,0
1989-10-20,1673.800048828125,1674.0999755859375,1658.300048828125,1658.300048828125,0
1989-10-23,1668.0999755859375,1674.0999755859375,1663.5999755859375,1673.699951171875,0
1989-10-24,1649.0999755859375,1668.0,1647.9000244140625,1668.0,0
1989-10-25,1633.4000244140625,1648.4000244140625,1628.0,1648.4000244140625,0
1989-10-26,1648.5999755859375,1651.199951171875,1633.0999755859375,1633.5999755859375,0
1989-10-27,1621.0999755859375,1647.699951171875,1620.0,1647.699951171875,0
1989-10-30,1637.0999755859375,1637.300048828125,1621.5,1622.199951171875,0
1989-10-31,1646.199951171875,1647.9000244140625,1634.800048828125,1635.4000244140625,0
1989-11-01,1648.699951171875,1651.9000244140625,1646.0,1646.0999755859375,0
1989-11-02,1652.0,1652.199951171875,1641.0999755859375,1648.300048828125,0
1989-11-03,1657.0999755859375,1659.0999755859375,1650.800048828125,1652.5999755859375,0
1989-11-06,1657.0,1657.4000244140625,1649.5999755859375,1657.0,0
1989-11-07,1648.199951171875,1656.300048828125,1646.9000244140625,1656.300048828125,0
1989-11-08,1658.4000244140625,1662.699951171875,1648.300048828125,1648.300048828125,0
1989-11-09,1650.4000244140625,1666.0,1648.199951171875,1658.9000244140625,0
1989-11-10,1636.5999755859375,1650.300048828125,1634.5999755859375,1650.300048828125,0
1989-11-13,1633.0,1637.199951171875,1628.5,1636.800048828125,0
1989-11-14,1633.699951171875,1637.0999755859375,1632.5,1633.5999755859375,0
1989-11-15,1627.699951171875,1633.5999755859375,1625.0,1633.5999755859375,0
1989-11-16,1629.4000244140625,1629.5,1620.5999755859375,1627.5999755859375,0
1989-11-17,1634.4000244140625,1639.5,1628.5999755859375,1629.300048828125,0
1989-11-20,1635.5999755859375,1636.800048828125,1632.300048828125,1634.0,0
1989-11-21,1629.300048828125,1635.4000244140625,1629.300048828125,1635.300048828125,0
1989-11-22,1637.699951171875,1638.5,1630.0999755859375,1630.199951171875,0
1989-11-23,1632.0,1642.300048828125,1631.4000244140625,1638.0999755859375,0
1989-11-24,1615.9000244140625,1631.9000244140625,1615.9000244140625,1631.9000244140625,0
1989-11-27,1614.199951171875,1616.300048828125,1609.0,1615.800048828125,0
1989-11-28,1600.4000244140625,1613.9000244140625,1599.300048828125,1613.9000244140625,0
1989-11-29,1607.5,1609.300048828125,1597.800048828125,1600.300048828125,0
1989-11-30,1611.5999755859375,1611.5999755859375,1604.199951171875,1607.300048828125,0
1989-12-01,1624.5999755859375,1625.0,1611.0999755859375,1611.699951171875,0
1989-12-04,1646.4000244140625,1649.199951171875,1625.0999755859375,1625.300048828125,0
1989-12-05,1627.0999755859375,1646.199951171875,1622.800048828125,1646.199951171875,0
1989-12-06,1639.5999755859375,1639.800048828125,1635.699951171875,1636.5999755859375,0
1989-12-07,1634.5,1639.699951171875,1633.0999755859375,1639.699951171875,0
1989-12-08,1626.0,1636.0,1623.5999755859375,1636.0,0
1989-12-11,1615.800048828125,1627.199951171875,1615.5,1626.0,0
1989-12-12,1612.699951171875,1620.0999755859375,1610.300048828125,1615.0,0
1989-12-13,1615.199951171875,1616.9000244140625,1612.800048828125,1612.800048828125,0
1989-12-14,1615.5999755859375,1615.800048828125,1611.699951171875,1615.0999755859375,0
1989-12-15,1619.0999755859375,1619.300048828125,1611.5,1615.4000244140625,0
1989-12-18,1629.199951171875,1629.9000244140625,1617.0999755859375,1618.9000244140625,0
1989-12-19,1632.4000244140625,1632.9000244140625,1624.199951171875,1629.0,0
1989-12-20,1638.199951171875,1641.0,1630.5999755859375,1632.5,0
1989-12-21,1639.5999755859375,1639.699951171875,1634.4000244140625,1638.0999755859375,0
1989-12-22,1645.4000244140625,1647.199951171875,1639.5,1639.699951171875,0
1989-12-27,1651.800048828125,1653.199951171875,1643.800048828125,1644.0,0
1989-12-28,1648.800048828125,1653.9000244140625,1648.5,1652.0,0
1989-12-29,1649.0,1650.0999755859375,1646.699951171875,1648.5999755859375,0
1990-01-02,1654.699951171875,1655.300048828125,1648.199951171875,1650.0,0
1990-01-03,1686.199951171875,1686.5,1654.9000244140625,1655.0,0
1990-01-04,1706.800048828125,1707.9000244140625,1685.9000244140625,1685.9000244140625,0
1990-01-05,1710.800048828125,1710.9000244140625,1705.5,1706.5,0
1990-01-08,1699.699951171875,1713.5,1698.4000244140625,1710.699951171875,0
1990-01-09,1690.699951171875,1699.9000244140625,1689.0,1699.800048828125,0
1990-01-10,1689.699951171875,1690.199951171875,1679.4000244140625,1690.199951171875,0
1990-01-11,1695.5999755859375,1696.5,1689.9000244140625,1689.9000244140625,0
1990-01-12,1713.699951171875,1713.699951171875,1696.0,1696.0,0
1990-01-15,1681.699951171875,1712.199951171875,1677.9000244140625,1712.199951171875,0
1990-01-16,1675.4000244140625,1689.4000244140625,1672.5,1681.9000244140625,0
1990-01-17,1682.800048828125,1688.4000244140625,1675.4000244140625,1675.4000244140625,0
1990-01-18,1677.5,1687.0999755859375,1674.800048828125,1682.9000244140625,0
1990-01-19,1673.9000244140625,1678.0999755859375,1666.9000244140625,1677.699951171875,0
1990-01-22,1672.300048828125,1676.199951171875,1670.4000244140625,1674.0999755859375,0
1990-01-23,1664.800048828125,1670.9000244140625,1647.4000244140625,1670.9000244140625,0
1990-01-24,1661.199951171875,1676.800048828125,1658.300048828125,1664.9000244140625,0
1990-01-25,1675.300048828125,1675.300048828125,1661.300048828125,1661.300048828125,0
1990-01-30,1695.800048828125,1696.300048828125,1684.5,1684.5,0
1990-01-31,1677.0,1695.4000244140625,1675.800048828125,1695.4000244140625,0
1990-02-01,1670.9000244140625,1679.5,1667.0,1676.9000244140625,0
1990-02-02,1669.300048828125,1672.0,1661.5999755859375,1671.0999755859375,0
1990-02-05,1666.800048828125,1670.300048828125,1666.0,1669.199951171875,0
1990-02-06,1668.9000244140625,1673.699951171875,1665.199951171875,1667.0999755859375,0
1990-02-07,1645.5999755859375,1667.5999755859375,1644.699951171875,1667.5999755859375,0
1990-02-08,1648.4000244140625,1648.800048828125,1634.699951171875,1645.5,0
1990-02-09,1630.5999755859375,1649.4000244140625,1627.5999755859375,1648.800048828125,0
1990-02-12,1623.5,1629.9000244140625,1618.5,1629.9000244140625,0
1990-02-13,1628.300048828125,1630.9000244140625,1617.5999755859375,1622.9000244140625,0
1990-02-14,1636.699951171875,1636.800048828125,1628.300048828125,1628.300048828125,0
1990-02-15,1638.5999755859375,1645.0999755859375,1636.5,1636.5,0
1990-02-16,1641.4000244140625,1642.199951171875,1637.4000244140625,1638.699951171875,0
1990-02-19,1646.0,1649.699951171875,1642.5,1642.5,0
1990-02-20,1630.4000244140625,1643.699951171875,1627.5999755859375,1643.699951171875,0
1990-02-21,1624.199951171875,1627.199951171875,1611.699951171875,1627.199951171875,0
1990-02-22,1609.0,1622.4000244140625,1603.5999755859375,1622.300048828125,0
1990-02-23,1581.0,1608.5,1580.300048828125,1608.5,0
1990-02-26,1546.199951171875,1580.5999755859375,1543.199951171875,1579.9000244140625,0
1990-02-27,1570.4000244140625,1573.4000244140625,1550.199951171875,1550.199951171875,0
1990-02-28,1575.199951171875,1575.5,1569.0,1571.300048828125,0
1990-03-01,1570.5,1570.9000244140625,1562.5999755859375,1570.699951171875,0
1990-03-02,1568.199951171875,1570.199951171875,1562.300048828125,1569.5999755859375,0
1990-03-05,1581.300048828125,1581.300048828125,1568.300048828125,1568.300048828125,0
1990-03-06,1580.4000244140625,1583.699951171875,1578.0999755859375,1580.800048828125,0
1990-03-07,1583.0999755859375,1588.699951171875,1581.0,1581.0999755859375,0
1990-03-08,1570.5,1582.800048828125,1566.800048828125,1582.800048828125,0
1990-03-09,1579.199951171875,1584.9000244140625,1571.0999755859375,1571.199951171875,0
1990-03-12,1571.0,1579.300048828125,1570.800048828125,1579.300048828125,0
1990-03-13,1560.5999755859375,1575.300048828125,1559.699951171875,1571.199951171875,0
1990-03-14,1558.5999755859375,1562.199951171875,1553.5999755859375,1560.300048828125,0
1990-03-15,1572.699951171875,1572.699951171875,1558.800048828125,1558.800048828125,0
1990-03-16,1584.5,1584.5999755859375,1572.800048828125,1573.5,0
1990-03-19,1599.0,1604.5,1589.800048828125,1589.800048828125,0
1990-03-20,1596.0,1598.5,1591.9000244140625,1598.0999755859375,0
1990-03-21,1587.699951171875,1594.0999755859375,1583.0,1594.0999755859375,0
1990-03-22,1566.5999755859375,1582.699951171875,1562.300048828125,1582.699951171875,0
1990-03-23,1567.4000244140625,1568.300048828125,1561.0,1563.300048828125,0
1990-03-26,1567.199951171875,1567.9000244140625,1557.300048828125,1565.800048828125,0
1990-03-27,1558.5,1564.800048828125,1551.0999755859375,1564.800048828125,0
1990-03-28,1557.9000244140625,1561.0,1555.0,1559.9000244140625,0
1990-03-29,1547.0999755859375,1556.4000244140625,1540.9000244140625,1556.4000244140625,0
1990-03-30,1535.800048828125,1544.300048828125,1525.300048828125,1544.300048828125,0
1990-04-02,1507.0999755859375,1528.199951171875,1505.699951171875,1528.199951171875,0
1990-04-03,1505.4000244140625,1510.5999755859375,1499.800048828125,1506.300048828125,0
1990-04-04,1516.800048828125,1520.800048828125,1506.9000244140625,1506.9000244140625,0
1990-04-05,1505.5999755859375,1511.9000244140625,1501.0999755859375,1511.9000244140625,0
1990-04-06,1513.0,1515.199951171875,1508.0999755859375,1508.0999755859375,0
1990-04-09,1528.199951171875,1529.0,1514.0999755859375,1514.300048828125,0
1990-04-10,1511.9000244140625,1524.199951171875,1510.5,1524.199951171875,0
1990-04-11,1505.800048828125,1509.0999755859375,1502.699951171875,1505.5,0
1990-04-12,1498.4000244140625,1504.4000244140625,1498.199951171875,1503.800048828125,0
1990-04-17,1499.199951171875,1500.4000244140625,1497.800048828125,1498.0999755859375,0
1990-04-18,1501.4000244140625,1501.4000244140625,1497.300048828125,1499.4000244140625,0
1990-04-19,1495.0,1496.699951171875,1490.9000244140625,1496.699951171875,0
1990-04-20,1492.199951171875,1494.0,1490.199951171875,1494.0,0
1990-04-23,1483.4000244140625,1492.300048828125,1483.199951171875,1492.300048828125,0
1990-04-24,1467.0999755859375,1473.800048828125,1467.0999755859375,1473.199951171875,0
1990-04-26,1462.5,1467.0,1456.9000244140625,1467.0,0
1990-04-27,1456.5,1465.4000244140625,1454.5999755859375,1463.4000244140625,0
1990-04-30,1454.5,1455.699951171875,1432.5,1455.699951171875,0
1990-05-01,1440.5999755859375,1441.0,1431.0,1434.800048828125,0
1990-05-02,1462.9000244140625,1464.699951171875,1442.699951171875,1442.699951171875,0
1990-05-03,1467.699951171875,1476.4000244140625,1463.699951171875,1463.699951171875,0
1990-05-04,1461.199951171875,1468.5,1459.199951171875,1468.199951171875,0
1990-05-07,1478.0,1478.0,1462.699951171875,1462.800048828125,0
1990-05-08,1476.9000244140625,1482.800048828125,1473.300048828125,1478.9000244140625,0
1990-05-09,1477.800048828125,1481.0,1476.199951171875,1478.199951171875,0
1990-05-10,1474.5,1478.4000244140625,1470.199951171875,1478.4000244140625,0
1990-05-11,1484.5999755859375,1485.199951171875,1473.199951171875,1473.800048828125,0
1990-05-14,1517.199951171875,1517.199951171875,1492.5,1492.5,0
1990-05-15,1507.800048828125,1517.0,1507.699951171875,1517.0,0
1990-05-16,1493.800048828125,1504.5,1490.699951171875,1504.5,0
1990-05-17,1481.5999755859375,1493.199951171875,1480.699951171875,1493.199951171875,0
1990-05-18,1478.0999755859375,1483.5,1475.4000244140625,1482.0,0
1990-05-21,1458.0,1476.800048828125,1457.5,1476.800048828125,0
1990-05-22,1465.4000244140625,1467.5999755859375,1458.9000244140625,1459.0999755859375,0
1990-05-23,1473.699951171875,1473.800048828125,1466.800048828125,1468.9000244140625,0
1990-05-24,1471.5999755859375,1471.800048828125,1462.4000244140625,1464.300048828125,0
1990-05-25,1479.9000244140625,1480.4000244140625,1471.0999755859375,1471.699951171875,0
1990-05-28,1485.199951171875,1485.199951171875,1477.0999755859375,1478.5999755859375,0
1990-05-29,1495.0,1495.0,1486.0,1486.0,0
1990-05-30,1499.5,1506.0999755859375,1496.9000244140625,1496.9000244140625,0
1990-05-31,1512.0999755859375,1512.0999755859375,1499.300048828125,1499.800048828125,0
1990-06-01,1513.800048828125,1514.699951171875,1508.0,1511.699951171875,0
1990-06-04,1524.9000244140625,1526.5,1515.5,1515.5,0
1990-06-05,1528.800048828125,1535.4000244140625,1526.0,1526.0,0
1990-06-06,1526.9000244140625,1530.300048828125,1523.699951171875,1528.4000244140625,0
1990-06-07,1509.199951171875,1522.5,1508.0999755859375,1522.5,0
1990-06-08,1504.0999755859375,1505.5999755859375,1498.0999755859375,1505.5999755859375,0
1990-06-12,1501.5,1505.699951171875,1500.699951171875,1504.699951171875,0
1990-06-13,1510.5999755859375,1514.4000244140625,1504.4000244140625,1504.4000244140625,0
1990-06-14,1503.0999755859375,1510.5,1500.300048828125,1510.5,0
1990-06-15,1502.5,1502.800048828125,1495.4000244140625,1500.199951171875,0
1990-06-18,1506.0,1506.4000244140625,1501.0,1501.0,0
1990-06-19,1499.4000244140625,1502.4000244140625,1492.199951171875,1502.199951171875,0
1990-06-20,1502.800048828125,1504.0,1496.800048828125,1499.0,0
1990-06-21,1505.4000244140625,1506.199951171875,1501.300048828125,1502.5999755859375,0
1990-06-22,1512.5,1513.199951171875,1505.199951171875,1505.5999755859375,0
1990-06-25,1512.800048828125,1515.9000244140625,1507.300048828125,1511.9000244140625,0
1990-06-26,1513.0999755859375,1518.5999755859375,1513.0999755859375,1517.9000244140625,0
1990-06-27,1504.300048828125,1513.5,1501.5999755859375,1512.699951171875,0
1990-06-28,1494.300048828125,1504.9000244140625,1492.199951171875,1504.0,0
1990-06-29,1500.699951171875,1505.0,1494.300048828125,1494.300048828125,0
1990-07-02,1496.5999755859375,1504.300048828125,1494.699951171875,1501.0,0
1990-07-03,1512.800048828125,1513.199951171875,1497.199951171875,1497.199951171875,0
1990-07-04,1541.0999755859375,1543.300048828125,1516.5,1516.5,0
1990-07-05,1557.699951171875,1561.0,1542.0999755859375,1542.0999755859375,0
1990-07-06,1554.199951171875,1559.0999755859375,1553.300048828125,1555.9000244140625,0
1990-07-09,1586.9000244140625,1590.0,1557.0999755859375,1557.0999755859375,0
1990-07-10,1581.199951171875,1591.4000244140625,1580.300048828125,1589.9000244140625,0
1990-07-11,1591.5999755859375,1591.5999755859375,1570.5999755859375,1578.4000244140625,0
1990-07-12,1607.300048828125,1622.9000244140625,1602.0,1602.0,0
1990-07-13,1601.0999755859375,1613.5,1597.0999755859375,1613.0999755859375,0
1990-07-16,1608.199951171875,1608.300048828125,1592.9000244140625,1600.800048828125,0
1990-07-17,1624.0,1624.0,1609.300048828125,1610.0999755859375,0
1990-07-18,1615.5,1624.5999755859375,1614.0999755859375,1622.699951171875,0
1990-07-19,1607.4000244140625,1613.0999755859375,1596.199951171875,1613.0999755859375,0
1990-07-20,1601.5,1608.800048828125,1600.5999755859375,1607.300048828125,0
1990-07-23,1598.4000244140625,1604.9000244140625,1596.4000244140625,1598.0999755859375,0
1990-07-24,1587.0,1593.699951171875,1584.0999755859375,1593.699951171875,0
1990-07-25,1591.5,1596.5999755859375,1588.800048828125,1589.9000244140625,0
1990-07-26,1590.800048828125,1598.699951171875,1589.5,1593.0999755859375,0
1990-07-27,1577.9000244140625,1589.0999755859375,1573.9000244140625,1588.9000244140625,0
1990-07-30,1565.199951171875,1577.0,1560.0,1577.0,0
1990-07-31,1573.800048828125,1573.9000244140625,1564.0,1565.300048828125,0
1990-08-01,1586.9000244140625,1589.199951171875,1575.800048828125,1575.800048828125,0
1990-08-02,1616.800048828125,1635.9000244140625,1596.0999755859375,1596.0999755859375,0
1990-08-03,1589.699951171875,1612.9000244140625,1587.5,1612.5999755859375,0
1990-08-06,1548.300048828125,1579.699951171875,1548.199951171875,1579.699951171875,0
1990-08-07,1547.5999755859375,1549.300048828125,1524.699951171875,1546.4000244140625,0
1990-08-08,1568.4000244140625,1568.4000244140625,1551.0,1551.0,0
1990-08-09,1562.800048828125,1568.0,1552.800048828125,1568.0,0
1990-08-10,1569.0999755859375,1570.4000244140625,1564.699951171875,1565.4000244140625,0
1990-08-13,1555.199951171875,1570.4000244140625,1553.4000244140625,1563.300048828125,0
1990-08-14,1564.0,1565.5999755859375,1556.800048828125,1561.9000244140625,0
1990-08-15,1563.0,1569.0999755859375,1560.199951171875,1563.699951171875,0
1990-08-16,1558.9000244140625,1561.9000244140625,1556.0999755859375,1560.199951171875,0
1990-08-17,1543.300048828125,1555.0999755859375,1532.4000244140625,1555.0999755859375,0
1990-08-20,1538.4000244140625,1542.5999755859375,1529.800048828125,1542.5999755859375,0
1990-08-21,1552.9000244140625,1554.0,1537.5999755859375,1538.5999755859375,0
1990-08-22,1530.0999755859375,1550.699951171875,1525.300048828125,1548.0999755859375,0
1990-08-23,1493.699951171875,1527.699951171875,1489.199951171875,1527.699951171875,0
1990-08-24,1467.300048828125,1481.4000244140625,1450.300048828125,1481.4000244140625,0
1990-08-27,1477.300048828125,1483.199951171875,1473.4000244140625,1473.4000244140625,0
1990-08-28,1491.800048828125,1492.300048828125,1484.4000244140625,1486.199951171875,0
1990-08-29,1486.699951171875,1493.199951171875,1485.5,1491.300048828125,0
1990-08-30,1504.199951171875,1504.4000244140625,1485.0999755859375,1485.0999755859375,0
1990-08-31,1507.5999755859375,1511.0,1503.800048828125,1503.800048828125,0
1990-09-03,1503.800048828125,1509.0,1502.5999755859375,1508.800048828125,0
1990-09-04,1494.0999755859375,1503.5999755859375,1491.0,1503.4000244140625,0
1990-09-05,1479.800048828125,1492.5,1477.5,1492.5,0
1990-09-06,1480.5999755859375,1498.800048828125,1475.0,1481.699951171875,0
1990-09-07,1478.9000244140625,1482.199951171875,1473.800048828125,1478.699951171875,0
1990-09-10,1499.5999755859375,1500.9000244140625,1480.5999755859375,1480.5999755859375,0
1990-09-11,1499.4000244140625,1515.5,1494.800048828125,1497.5999755859375,0
1990-09-12,1512.4000244140625,1513.5999755859375,1501.0,1501.0,0
1990-09-13,1494.9000244140625,1511.9000244140625,1493.800048828125,1510.4000244140625,0
1990-09-14,1480.0999755859375,1487.0999755859375,1476.199951171875,1487.0999755859375,0
1990-09-17,1477.4000244140625,1484.0,1475.5,1484.0,0
1990-09-18,1472.300048828125,1482.0999755859375,1470.4000244140625,1480.0,0
1990-09-19,1451.699951171875,1471.0999755859375,1449.9000244140625,1471.0999755859375,0
1990-09-20,1446.800048828125,1448.199951171875,1435.5,1448.199951171875,0
1990-09-21,1428.0,1440.0,1426.5999755859375,1432.5999755859375,0
1990-09-24,1412.5,1424.800048828125,1412.0999755859375,1424.699951171875,0
1990-09-25,1393.800048828125,1403.0999755859375,1390.0999755859375,1403.0999755859375,0
1990-09-26,1385.699951171875,1397.300048828125,1385.0,1393.0,0
1990-09-27,1393.800048828125,1394.199951171875,1378.699951171875,1382.699951171875,0
1990-09-28,1398.4000244140625,1402.300048828125,1394.0,1394.0999755859375,0
1990-10-01,1385.699951171875,1396.0999755859375,1380.0,1395.9000244140625,0
1990-10-02,1406.0999755859375,1408.199951171875,1391.5,1391.5,0
1990-10-03,1385.4000244140625,1403.4000244140625,1385.300048828125,1403.4000244140625,0
1990-10-04,1368.5,1377.800048828125,1368.0,1377.800048828125,0
1990-10-05,1356.800048828125,1374.300048828125,1356.699951171875,1365.4000244140625,0
1990-10-08,1369.4000244140625,1369.800048828125,1360.0999755859375,1360.9000244140625,0
1990-10-09,1375.4000244140625,1385.699951171875,1373.5999755859375,1376.4000244140625,0
1990-10-10,1360.199951171875,1363.800048828125,1356.4000244140625,1363.800048828125,0
1990-10-11,1341.199951171875,1359.4000244140625,1337.800048828125,1359.4000244140625,0
1990-10-12,1326.0999755859375,1338.300048828125,1311.5,1338.300048828125,0
1990-10-15,1321.4000244140625,1340.699951171875,1319.800048828125,1334.9000244140625,0
1990-10-16,1336.9000244140625,1337.0999755859375,1316.300048828125,1319.800048828125,0
1990-10-17,1341.699951171875,1343.5,1332.0,1337.300048828125,0
1990-10-18,1355.199951171875,1360.0999755859375,1347.0999755859375,1347.0999755859375,0
1990-10-19,1368.5999755859375,1373.800048828125,1361.9000244140625,1362.0,0
1990-10-22,1364.5999755859375,1373.699951171875,1363.699951171875,1373.699951171875,0
1990-10-23,1383.0999755859375,1383.199951171875,1365.4000244140625,1365.4000244140625,0
1990-10-24,1376.699951171875,1387.4000244140625,1373.699951171875,1383.199951171875,0
1990-10-25,1375.300048828125,1376.199951171875,1367.699951171875,1373.0999755859375,0
1990-10-26,1354.800048828125,1371.800048828125,1353.199951171875,1371.800048828125,0
1990-10-29,1344.699951171875,1346.5999755859375,1340.0999755859375,1344.5,0
1990-10-30,1329.0999755859375,1346.0,1329.0999755859375,1344.5999755859375,0
1990-10-31,1327.199951171875,1327.199951171875,1315.800048828125,1325.300048828125,0
1990-11-01,1303.0,1326.0999755859375,1300.699951171875,1326.0999755859375,0
1990-11-02,1291.199951171875,1300.4000244140625,1286.800048828125,1300.4000244140625,0
1990-11-05,1313.300048828125,1314.0999755859375,1291.9000244140625,1292.0,0
1990-11-06,1317.800048828125,1324.0,1309.4000244140625,1312.0999755859375,0
1990-11-07,1335.0,1335.199951171875,1312.4000244140625,1316.5999755859375,0
1990-11-08,1342.300048828125,1345.199951171875,1333.199951171875,1333.800048828125,0
1990-11-09,1328.800048828125,1343.5999755859375,1327.9000244140625,1341.0999755859375,0
1990-11-12,1335.5999755859375,1349.699951171875,1334.0999755859375,1334.0999755859375,0
1990-11-13,1348.800048828125,1358.800048828125,1346.5999755859375,1353.5,0
1990-11-14,1345.199951171875,1349.4000244140625,1343.0,1347.5999755859375,0
1990-11-15,1345.300048828125,1347.9000244140625,1339.199951171875,1344.699951171875,0
1990-11-16,1339.9000244140625,1342.199951171875,1336.4000244140625,1342.199951171875,0
1990-11-19,1348.0,1350.4000244140625,1340.199951171875,1343.5999755859375,0
1990-11-20,1365.5,1366.0,1353.9000244140625,1353.9000244140625,0
1990-11-21,1374.0999755859375,1377.5999755859375,1366.0999755859375,1366.0999755859375,0
1990-11-22,1368.5,1373.800048828125,1367.300048828125,1373.800048828125,0
1990-11-23,1366.5999755859375,1367.300048828125,1361.800048828125,1366.199951171875,0
1990-11-26,1355.4000244140625,1367.0999755859375,1354.300048828125,1367.0999755859375,0
1990-11-27,1350.300048828125,1352.699951171875,1347.199951171875,1349.9000244140625,0
1990-11-28,1351.0999755859375,1356.5999755859375,1349.800048828125,1354.199951171875,0
1990-11-29,1338.5,1350.0999755859375,1337.4000244140625,1350.0999755859375,0
